app_id,content,stars
1353,I think it's a great game but it could be better if there were a few more missions. it's a bit like a mini GTA. Worth a play.,4
538,i like this game because there is outfits and weapons and you get money and gems,5
1071,This game fun bat if you make a shazam superhero simulator game in your Naxeex taipe in defrent world make for him more powers and valins extra large world it will be nice maybe people will like it to and play withe to think alot to leasning to me,3
200,I can't play on my huawei phone only a black screen please fix that.,2
773,The hack mod is this game is not playing correctly and it's also wastage of time,3
566,Lol i missed the pewds event because the app isn't accessible in my region. Sad noises,1
1472,good i love you,5
1561,I love this game but I can't play other nexxis hero games,4
568,Fake game it does not even open or work If I could av given it zero star I will dis game is a waste of data ND time😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈,1
431,i like it its fun to play like thise game with smoothness and a powerful game i hope u make more games better than this,5
1666,Varamvar home screen par aavi jay che aanu solution karo and game sari rite new taiyar karo.,1
97,This game is fun but I wish there was more car choices same as clothes also more missions to do to get more money and gems . I also wish you could buy better houses and there's more helicopters to fly. Please improve/update the game.,5
1570,I am using Mi A1. And the screen is only black . I waited for 10 minutes. Please fix this problem,1
461,Game keeps crashing I like all of your games but honestly you need to fix it this one is just really bad. To much lagging and loading and it takes me back to play store all the time please fix if possible.,2
467,VERY NICE AND VERY WELL GAMES IN PLAY STORE AND THE SACHIN MITRA I LOVE IT WHEN A PLAN COMES TOGETHER IN ONE PLACE,5
1562,Why this game is lag👎,1
373,Screen lags and in unplayable.,1
774,"I have a OnePlus 7t pro. Best processor on market and this game lags HORRIBLY. This is a simple game that should be child's play for my phone. Never has this phone had an issue running ANYTHING. Frustrating cuz I do like the game",2
1057,This game is realy fun mostly it makes you think and it also might be inspiring to others and it helps your brain the more you think the smarter you get,5
1289,"Good and addictive game. Only one change i would request is to provide options to minimise the icons/menus on the screen. There are so many icons on screen like Easter Egg Hunt Generals Units the wall and archers and other menus. We should be able to minimise these. It does not allow me to see my...",5
